vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
10640_490010521N_2020-04-16_in_1,Okehampton Road,2020-04-16 07:48:32,2020-04-16 07:48:28,in,1
19643_490012147E_2020-04-16_out_1,Hanover Road,2020-04-16 07:54:18,2020-04-16 07:26:58,out,1
10271_490000130KE_2020-04-16_out_2,Knightsbridge Station  / Harrods,2020-04-16 07:53:41,2020-04-16 07:27:18,out,1
11486_490014619S_2020-04-16_out_1,Whitmore Gardens,2020-04-16 07:45:35,2020-04-16 07:18:41,out,1
10271_490000167K_2020-04-16_out_2,Palace Gardens Terr / Notting Hill Gte,2020-04-16 07:45:49,2020-04-16 07:42:35,out,1
19668_490000131A_2020-04-16_in_1,Ladbroke Grove Station,2020-04-16 07:46:02,2020-04-16 07:38:28,in,1
11744_490G00011822_2020-04-16_out_2,Rutland Gardens,2020-04-16 07:45:23,2020-04-16 07:31:14,out,1
10640_490014687W1_2020-04-16_in_1,Pound Lane,2020-04-16 07:54:15,2020-04-16 07:48:46,in,1
19668_490G00008897_2020-04-16_in_1,Ladbroke Grove Sainsbury's,2020-04-16 07:49:58,2020-04-16 07:42:21,in,1
10271_490000167G_2020-04-16_out_2,Notting Hill Gate Station,2020-04-16 07:44:51,2020-04-16 07:42:52,out,1
19669_490014687W1_2020-04-16_in_1,Pound Lane,2020-04-16 07:49:34,2020-04-16 07:48:46,in,1
19668_490004737S_2020-04-16_in_1,Kensal House,2020-04-16 07:48:49,2020-04-16 07:49:02,in,1
11744_490G00119S_2020-04-16_out_2,Hyde Park Corner,2020-04-16 07:52:02,2020-04-16 07:49:19,out,1
11742_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 07:48:59,2020-04-16 07:48:27,in,1
11486_490005139C_2020-04-16_out_1,Chesterton Road,2020-04-16 07:53:20,2020-04-16 07:26:29,out,1
11486_490G00012622_2020-04-16_out_1,Station Terrace,2020-04-16 07:46:56,2020-04-16 07:18:59,out,1
10640_490014691W2_2020-04-16_in_1,Willesden Green Library,2020-04-16 07:51:27,2020-04-16 07:48:55,in,1
11486_490008898F_2020-04-16_out_1,St Charles Square,2020-04-16 07:52:49,2020-04-16 07:26:33,out,1
10271_490011198W_2020-04-16_out_2,Prince Of Wales Gate,2020-04-16 07:53:04,2020-04-16 07:48:57,out,1
19669_490010521N_2020-04-16_in_1,Okehampton Road,2020-04-16 07:44:31,2020-04-16 07:42:21,in,1
11808_490014728S_2020-04-16_out_2,Wilton Street,2020-04-16 07:46:54,2020-04-16 07:42:40,out,1
19668_490004099N_2020-04-16_in_1,Blenheim Crescent,2020-04-16 07:45:29,2020-04-16 07:39:05,in,1
19643_490014687E_2020-04-16_out_1,Willesden Bus Garage,2020-04-16 07:50:22,2020-04-16 07:22:36,out,1
10271_490011761M_2020-04-16_out_2,Kensington Palace,2020-04-16 07:49:49,2020-04-16 07:22:54,out,1
10271_490011750W_2020-04-16_out_2,Royal Albert Hall,2020-04-16 07:52:14,2020-04-16 07:23:08,out,1
19643_490G00014088_2020-04-16_out_1,Villiers Road,2020-04-16 07:52:16,2020-04-16 07:49:20,out,1
11742_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 07:54:17,2020-04-16 07:49:00,in,1
19669_490003256N_2020-04-16_in_1,All Souls Avenue,2020-04-16 07:45:22,2020-04-16 07:38:52,in,1
11744_490014728S_2020-04-16_out_2,Wilton Street,2020-04-16 07:52:50,2020-04-16 07:48:47,out,1
19643_490014691W2_2020-04-16_out_2,Willesden Green Library,2020-04-16 07:53:22,2020-04-16 07:49:07,out,1
11742_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 07:50:18,2020-04-16 07:48:36,in,1
11742_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 07:56:37,2020-04-16 07:27:07,in,1
19643_490014619S_2020-04-16_out_2,Whitmore Gardens,2020-04-16 07:58:39,2020-04-16 07:58:46,out,1
19668_490001161N1_2020-04-16_in_1,Wrentham Avenue,2020-04-16 07:56:37,2020-04-16 07:30:41,in,1
10271_490000119M_2020-04-16_out_2,Hyde Park Corner Station,2020-04-16 07:55:29,2020-04-16 07:26:56,out,1
19668_490010521N_2020-04-16_in_1,Okehampton Road,2020-04-16 07:57:13,2020-04-16 07:30:43,in,1
11486_490012550S_2020-04-16_out_1,Chepstow Villas,2020-04-16 07:56:54,2020-04-16 07:27:11,out,1
11742_490012550N_2020-04-16_in_0,Stanley Gardens,2020-04-16 07:57:31,2020-04-16 07:30:52,in,1
19643_490010521N_2020-04-16_out_2,Okehampton Road,2020-04-16 07:55:52,2020-04-16 07:27:12,out,1
11486_490G00003399_2020-04-16_out_1,Portobello and Golborne Market,2020-04-16 07:56:10,2020-04-16 07:27:21,out,1
19643_490003256N_2020-04-16_out_2,All Souls Avenue,2020-04-16 07:55:05,2020-04-16 07:27:13,out,1
19668_490003256N_2020-04-16_in_1,All Souls Avenue,2020-04-16 07:57:36,2020-04-16 07:31:03,in,1
11742_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 07:56:13,2020-04-16 07:48:34,in,1
19405_490007544Q_2020-04-16_in_2,Grosvenor Gardens,2020-04-16 07:55:34,2020-04-16 07:27:15,in,1
10271_490G00119S_2020-04-16_out_2,Hyde Park Corner,2020-04-16 07:57:16,2020-04-16 07:27:22,out,1
11742_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 07:55:09,2020-04-16 07:48:21,in,1
19668_490012147E_2020-04-16_in_1,Hanover Road,2020-04-16 07:58:09,2020-04-16 07:30:55,in,1
11486_490012055N_2020-04-16_out_1,Sheffield Terrace,2020-04-16 08:01:35,2020-04-16 07:59:05,out,1
11742_490000131A_2020-04-16_in_0,Ladbroke Grove Station,2020-04-16 08:01:46,2020-04-16 07:58:44,in,1
19668_490014691W2_2020-04-16_in_1,Willesden Green Library,2020-04-16 07:59:45,2020-04-16 07:31:08,in,1
11486_490000167K_2020-04-16_out_1,Palace Gardens Terr / Notting Hill Gte,2020-04-16 08:01:15,2020-04-16 07:59:06,out,1
11486_490000167G_2020-04-16_out_1,Notting Hill Gate Station,2020-04-16 07:59:40,2020-04-16 07:59:23,out,1
11742_490004099N_2020-04-16_in_0,Blenheim Crescent,2020-04-16 08:01:03,2020-04-16 07:59:25,in,1
19668_490G00014688_2020-04-16_in_1,Strode Road,2020-04-16 07:59:50,2020-04-16 07:59:08,in,1
19643_490G00012622_2020-04-16_out_2,Station Terrace,2020-04-16 07:59:38,2020-04-16 07:59:08,out,1
10271_490014050C_2020-04-16_out_2,Victoria Bus Station,2020-04-16 08:01:35,2020-04-16 07:59:27,out,1
19405_490G00119S_2020-04-16_in_2,Hyde Park Corner,2020-04-16 08:00:48,2020-04-16 07:59:28,in,1
11484_490014687N_2020-04-16_out_1,Pound Lane / Willesden Bus Garage,2020-04-16 08:00:10,2020-04-16 07:31:01,out,1
10271_490004555P_2020-04-16_out_2,Buckingham Palace Rd / Bressenden Place,2020-04-16 08:01:34,2020-04-16 07:59:35,out,1
19668_490014687W1_2020-04-16_in_1,Pound Lane,2020-04-16 08:00:49,2020-04-16 07:59:10,in,1
19668_490G00014088_2020-04-16_in_1,Villiers Road,2020-04-16 07:59:36,2020-04-16 07:59:36,in,1
10271_490014728S_2020-04-16_out_2,Wilton Street,2020-04-16 07:59:46,2020-04-16 07:59:11,out,1
11742_490G00003399_2020-04-16_in_0,Portobello and Golborne Market,2020-04-16 07:59:36,2020-04-16 07:59:38,in,1
11484_490014687E_2020-04-16_out_1,Willesden Bus Garage,2020-04-16 08:01:26,2020-04-16 07:34:40,out,1
19405_490014728S_2020-04-16_in_2,Wilton Street,2020-04-16 07:59:57,2020-04-16 07:59:41,in,1
19643_490001161S1_2020-04-16_out_2,Kensal Rise Station,2020-04-16 07:59:21,2020-04-16 07:59:02,out,1
19405_490000119M_2020-04-16_in_1,Hyde Park Corner Station,2020-04-16 08:01:10,2020-04-16 07:59:13,in,1
11742_490008898F_2020-04-16_in_0,St Charles Square,2020-04-16 08:03:04,2020-04-16 08:02:44,in,1
19405_490000130KE_2020-04-16_in_2,Knightsbridge Station  / Harrods,2020-04-16 08:02:43,2020-04-16 08:02:47,in,1
11742_490003619M_2020-04-16_in_0,Barlby Road,2020-04-16 08:03:42,2020-04-16 08:02:44,in,1
19643_490G00008897_2020-04-16_out_2,Ladbroke Grove Sainsbury's,2020-04-16 08:04:30,2020-04-16 08:03:04,out,1
11742_490004737S_2020-04-16_in_0,Kensal House,2020-04-16 08:04:54,2020-04-16 08:03:22,in,1
19405_490011822W_2020-04-16_in_2,Knightsbridge Barracks,2020-04-16 08:03:33,2020-04-16 08:02:49,in,1
11742_490G00008897_2020-04-16_in_0,Ladbroke Grove Sainsbury's,2020-04-16 08:05:56,2020-04-16 08:02:50,in,1
11484_490014691W2_2020-04-16_out_2,Willesden Green Library,2020-04-16 08:05:04,2020-04-16 08:03:27,out,1
11486_490011761M_2020-04-16_out_1,Kensington Palace,2020-04-16 08:05:02,2020-04-16 08:03:09,out,1
19643_490003619M_2020-04-16_out_2,Barlby Road,2020-04-16 08:05:22,2020-04-16 07:59:31,out,1
11742_490005139C_2020-04-16_in_0,Chesterton Road,2020-04-16 08:02:40,2020-04-16 07:59:13,in,1
19643_490007860S_2020-04-16_out_2,Harrow Road / Kilburn Lane,2020-04-16 08:02:46,2020-04-16 07:59:01,out,1
19405_490011198W_2020-04-16_in_2,Prince Of Wales Gate,2020-04-16 08:04:18,2020-04-16 07:58:40,in,1
19643_490008898F_2020-04-16_out_2,St Charles Square,2020-04-16 08:06:04,2020-04-16 07:58:53,out,1
11486_490G00010728_2020-04-16_out_1,Palace Gate,2020-04-16 08:06:08,2020-04-16 08:03:14,out,1
11486_490010536K_2020-04-16_out_1,York House Place / Kensington High St,2020-04-16 08:03:48,2020-04-16 08:02:42,out,1
19405_490006691W_2020-04-16_in_2,Exhibition Road,2020-04-16 08:05:04,2020-04-16 07:58:59,in,1
19643_490004737S_2020-04-16_out_2,Kensal House,2020-04-16 08:05:06,2020-04-16 08:03:19,out,1
11484_490G00014088_2020-04-16_out_2,Villiers Road,2020-04-16 08:03:58,2020-04-16 08:03:41,out,1
19405_490011750W_2020-04-16_in_2,Royal Albert Hall,2020-04-16 08:06:52,2020-04-16 08:06:55,in,1
11486_490G00019923_2020-04-16_out_1,Queen's Gate,2020-04-16 08:06:48,2020-04-16 08:03:19,out,1
11486_490G00011822_2020-04-16_out_1,Rutland Gardens,2020-04-16 08:08:28,2020-04-16 08:07:15,out,1
11742_490007860N_2020-04-16_in_0,Kilburn Lane / Harrow Road,2020-04-16 08:07:47,2020-04-16 08:06:38,in,1
11484_490014619S_2020-04-16_out_2,Whitmore Gardens,2020-04-16 08:08:39,2020-04-16 08:02:48,out,1
11808_490G00119S_2020-04-16_in_2,Hyde Park Corner,2020-04-16 08:08:55,2020-04-16 08:07:21,in,1
11486_490011750W_2020-04-16_out_1,Royal Albert Hall,2020-04-16 08:07:27,2020-04-16 08:03:24,out,1
19643_490000131A_2020-04-16_out_2,Ladbroke Grove Station,2020-04-16 08:07:41,2020-04-16 08:02:49,out,1
11484_490010521N_2020-04-16_out_2,Okehampton Road,2020-04-16 08:08:16,2020-04-16 08:03:29,out,1
11808_490007544Q_2020-04-16_in_2,Grosvenor Gardens,2020-04-16 08:08:34,2020-04-16 07:43:03,in,1
19643_490005139C_2020-04-16_out_2,Chesterton Road,2020-04-16 08:06:42,2020-04-16 08:02:51,out,1
11484_490003256N_2020-04-16_out_2,All Souls Avenue,2020-04-16 08:07:19,2020-04-16 08:03:30,out,1
19405_490G00010728_2020-04-16_in_2,Palace Gate,2020-04-16 08:07:50,2020-04-16 08:07:27,in,1
11484_490001161S1_2020-04-16_out_2,Kensal Rise Station,2020-04-16 08:09:31,2020-04-16 08:03:01,out,1
11808_490000119M_2020-04-16_in_2,Hyde Park Corner Station,2020-04-16 08:09:49,2020-04-16 08:07:05,in,1
11484_490012147E_2020-04-16_out_2,Hanover Road,2020-04-16 08:06:33,2020-04-16 08:03:14,out,1
11742_490003583S_2020-04-16_in_0,Banister Road,2020-04-16 08:08:47,2020-04-16 08:07:28,in,1
11808_490014728S_2020-04-16_in_2,Wilton Street,2020-04-16 08:07:41,2020-04-16 08:07:33,in,1
11486_490011198W_2020-04-16_out_1,Prince Of Wales Gate,2020-04-16 08:07:47,2020-04-16 08:07:12,out,1
11486_490000130KE_2020-04-16_out_1,Knightsbridge Station  / Harrods,2020-04-16 08:09:30,2020-04-16 08:07:30,out,1
19405_490011761M_2020-04-16_in_2,Kensington Palace,2020-04-16 08:09:11,2020-04-16 08:07:32,in,1
19643_490G00003399_2020-04-16_out_2,Portobello and Golborne Market,2020-04-16 08:09:20,2020-04-16 07:59:40,out,1
11808_490006691W_2020-04-16_in_2,Exhibition Road,2020-04-16 08:13:40,2020-04-16 08:10:43,in,1
19405_490012055N_2020-04-16_in_2,Sheffield Terrace,2020-04-16 08:10:48,2020-04-16 08:10:25,in,1
11808_490011198W_2020-04-16_in_2,Prince Of Wales Gate,2020-04-16 08:12:53,2020-04-16 08:10:24,in,1
19643_490000167K_2020-04-16_out_2,Palace Gardens Terr / Notting Hill Gte,2020-04-16 08:12:44,2020-04-16 08:03:05,out,1
11742_490001161N1_2020-04-16_in_0,Wrentham Avenue,2020-04-16 08:14:09,2020-04-16 08:06:40,in,1
11484_490G00012622_2020-04-16_out_2,Station Terrace,2020-04-16 08:10:20,2020-04-16 08:03:07,out,1
19405_490G00019160_2020-04-16_in_2,Ladbroke Road,2020-04-16 08:13:42,2020-04-16 08:11:08,in,1
11808_490000130KE_2020-04-16_in_2,Knightsbridge Station  / Harrods,2020-04-16 08:11:33,2020-04-16 08:10:29,in,1
11808_490011822W_2020-04-16_in_2,Knightsbridge Barracks,2020-04-16 08:12:21,2020-04-16 08:10:30,in,1
11484_490G00008897_2020-04-16_out_2,Ladbroke Grove Sainsbury's,2020-04-16 08:13:56,2020-04-16 08:10:48,out,1
11742_490014691W2_2020-04-16_in_0,Willesden Green Library,2020-04-16 08:14:06,2020-04-16 08:10:59,in,1
11742_490010521N_2020-04-16_in_0,Okehampton Road,2020-04-16 08:10:32,2020-04-16 08:10:32,in,1
19669_490014687N_2020-04-16_out_1,Pound Lane / Willesden Bus Garage,2020-04-16 08:12:10,2020-04-16 07:42:38,out,1
19643_490012550S_2020-04-16_out_2,Chepstow Villas,2020-04-16 08:10:23,2020-04-16 08:03:28,out,1
11486_490014728S_2020-04-16_out_1,Wilton Street,2020-04-16 08:13:24,2020-04-16 08:10:54,out,1
19405_490000167G_2020-04-16_in_2,Notting Hill Gate Station,2020-04-16 08:12:31,2020-04-16 08:10:40,in,1
11484_490007860S_2020-04-16_out_2,Harrow Road / Kilburn Lane,2020-04-16 08:12:01,2020-04-16 08:10:44,out,1
11742_490003256N_2020-04-16_in_0,All Souls Avenue,2020-04-16 08:11:52,2020-04-16 08:10:54,in,1
11742_490001161S1_2020-04-16_in_0,Kensal Rise Station,2020-04-16 08:10:25,2020-04-16 08:03:35,in,1
19669_490014687E_2020-04-16_out_1,Willesden Bus Garage,2020-04-16 08:13:22,2020-04-16 07:48:31,out,1
11742_490012147E_2020-04-16_in_0,Hanover Road,2020-04-16 08:12:01,2020-04-16 08:10:46,in,1
11486_490000119M_2020-04-16_out_1,Hyde Park Corner Station,2020-04-16 08:10:46,2020-04-16 08:10:57,out,1
19405_490G00008288_2020-04-16_in_2,Kensington Church Street / Holland St,2020-04-16 08:10:25,2020-04-16 08:07:15,in,1
19643_490012055N_2020-04-16_out_2,Sheffield Terrace,2020-04-16 08:13:36,2020-04-16 08:03:03,out,1
19643_490000167G_2020-04-16_out_2,Notting Hill Gate Station,2020-04-16 08:11:45,2020-04-16 08:11:06,out,1
11486_490G00119S_2020-04-16_out_1,Hyde Park Corner,2020-04-16 08:12:34,2020-04-16 08:11:24,out,1
19668_490014687N_2020-04-16_out_1,Pound Lane / Willesden Bus Garage,2020-04-16 08:22:10,2020-04-16 07:59:10,out,1
11744_490014728S_2020-04-16_in_2,Wilton Street,2020-04-16 08:15:15,2020-04-16 08:15:12,in,1
11808_490012550N_2020-04-16_in_2,Stanley Gardens,2020-04-16 08:22:34,2020-04-16 08:18:30,in,1
19643_490010536K_2020-04-16_out_2,York House Place / Kensington High St,2020-04-16 08:15:27,2020-04-16 08:14:17,out,1
19405_490000131A_2020-04-16_in_2,Ladbroke Grove Station,2020-04-16 08:17:07,2020-04-16 08:14:20,in,1
19405_490004099N_2020-04-16_in_2,Blenheim Crescent,2020-04-16 08:15:41,2020-04-16 08:14:57,in,1
11808_490G00019160_2020-04-16_in_2,Ladbroke Road,2020-04-16 08:21:45,2020-04-16 08:14:58,in,1
11808_490G00003399_2020-04-16_in_2,Portobello and Golborne Market,2020-04-16 08:24:02,2020-04-16 07:59:38,in,1
19643_490G00010728_2020-04-16_out_2,Palace Gate,2020-04-16 08:17:48,2020-04-16 08:14:47,out,1
19405_490004737S_2020-04-16_in_2,Kensal House,2020-04-16 08:19:05,2020-04-16 08:18:54,in,1
11744_490007544Q_2020-04-16_in_2,Grosvenor Gardens,2020-04-16 08:14:30,2020-04-16 07:49:12,in,1
11808_490011750W_2020-04-16_in_2,Royal Albert Hall,2020-04-16 08:15:08,2020-04-16 08:14:34,in,1
19669_490012147E_2020-04-16_out_2,Hanover Road,2020-04-16 08:18:08,2020-04-16 08:14:48,out,1
19643_490011750W_2020-04-16_out_2,Royal Albert Hall,2020-04-16 08:18:44,2020-04-16 08:11:08,out,1
11808_490G00010728_2020-04-16_in_2,Palace Gate,2020-04-16 08:15:48,2020-04-16 08:15:06,in,1
19669_490G00014088_2020-04-16_out_2,Villiers Road,2020-04-16 08:14:34,2020-04-16 07:49:20,out,1
19405_490008898F_2020-04-16_in_2,St Charles Square,2020-04-16 08:18:05,2020-04-16 08:18:12,in,1
11744_490000130KE_2020-04-16_in_2,Knightsbridge Station  / Harrods,2020-04-16 08:18:43,2020-04-16 07:58:45,in,1
11486_490014050C_2020-04-16_out_1,Victoria Bus Station,2020-04-16 08:14:53,2020-04-16 08:14:59,out,1
11486_490004555P_2020-04-16_out_1,Buckingham Palace Rd / Bressenden Place,2020-04-16 08:15:26,2020-04-16 08:07:28,out,1
19405_490003619M_2020-04-16_in_2,Barlby Road,2020-04-16 08:18:48,2020-04-16 08:18:13,in,1
11744_490011198W_2020-04-16_in_2,Prince Of Wales Gate,2020-04-16 08:18:53,2020-04-16 08:18:10,in,1
10271_490000130KE_2020-04-16_in_2,Knightsbridge Station  / Harrods,2020-04-16 08:24:27,2020-04-16 08:24:22.424000,in,1
19668_490014687E_2020-04-16_out_1,Willesden Bus Garage,2020-04-16 08:23:22,2020-04-16 07:58:51,out,1
11744_490011750W_2020-04-16_in_2,Royal Albert Hall,2020-04-16 08:21:00,2020-04-16 08:18:32,in,1
11744_490G00008288_2020-04-16_in_2,Kensington Church Street / Holland St,2020-04-16 08:23:49,2020-04-16 08:18:52,in,1
19405_490007860N_2020-04-16_in_2,Kilburn Lane / Harrow Road,2020-04-16 08:22:26,2020-04-16 08:18:13,in,1
19669_490001161S1_2020-04-16_out_2,Kensal Rise Station,2020-04-16 08:20:02,2020-04-16 08:14:35,out,1
11484_490000131A_2020-04-16_out_2,Ladbroke Grove Station,2020-04-16 08:16:50,2020-04-16 08:14:23,out,1
11742_490G00014688_2020-04-16_in_0,Strode Road,2020-04-16 08:15:52,2020-04-16 08:14:40,in,1
19643_490011198W_2020-04-16_out_2,Prince Of Wales Gate,2020-04-16 08:20:06,2020-04-16 08:11:02,out,1
11744_490G00119S_2020-04-16_in_2,Hyde Park Corner,2020-04-16 08:16:03,2020-04-16 08:15:00,in,1
19405_490003583S_2020-04-16_in_2,Banister Road,2020-04-16 08:23:04,2020-04-16 08:03:34,in,1
19405_490012550N_2020-04-16_in_2,Stanley Gardens,2020-04-16 08:14:32,2020-04-16 08:10:43,in,1
10271_490007544Q_2020-04-16_in_2,Grosvenor Gardens,2020-04-16 08:21:30,2020-04-16 07:59:34,in,1
11744_490G00010728_2020-04-16_in_2,Palace Gate,2020-04-16 08:21:26,2020-04-16 08:19:03,in,1
11744_490011761M_2020-04-16_in_2,Kensington Palace,2020-04-16 08:22:51,2020-04-16 08:19:08,in,1
19405_490G00008897_2020-04-16_in_2,Ladbroke Grove Sainsbury's,2020-04-16 08:20:50,2020-04-16 08:18:22,in,1
11742_490014687W1_2020-04-16_in_0,Pound Lane,2020-04-16 08:16:21,2020-04-16 08:10:52,in,1
11484_490004737S_2020-04-16_out_2,Kensal House,2020-04-16 08:14:32,2020-04-16 08:11:03,out,1
19669_490014691W2_2020-04-16_out_2,Willesden Green Library,2020-04-16 08:16:37,2020-04-16 08:15:01,out,1
11742_490G00014088_2020-04-16_in_0,Villiers Road,2020-04-16 08:15:44,2020-04-16 08:15:08,in,1
19669_490014619S_2020-04-16_out_2,Whitmore Gardens,2020-04-16 08:19:18,2020-04-16 08:14:22,out,1
11808_490000167G_2020-04-16_in_2,Notting Hill Gate Station,2020-04-16 08:20:28,2020-04-16 08:18:27,in,1
11484_490012055N_2020-04-16_out_2,Sheffield Terrace,2020-04-16 08:23:06,2020-04-16 08:14:37,out,1
10271_490000119M_2020-04-16_in_2,Hyde Park Corner Station,2020-04-16 08:24:12,2020-04-16 07:59:13,in,1
11484_490000167G_2020-04-16_out_2,Notting Hill Gate Station,2020-04-16 08:21:55,2020-04-16 08:18:53,out,1
10271_490G00119S_2020-04-16_in_2,Hyde Park Corner,2020-04-16 08:23:18,2020-04-16 07:59:28,in,1
11484_490005139C_2020-04-16_out_2,Chesterton Road,2020-04-16 08:15:47,2020-04-16 08:14:25,out,1
19643_490011761M_2020-04-16_out_2,Kensington Palace,2020-04-16 08:16:56,2020-04-16 08:14:42,out,1
19643_490G00019923_2020-04-16_out_2,Queen's Gate,2020-04-16 08:18:29,2020-04-16 08:14:53,out,1
19669_490010521N_2020-04-16_out_2,Okehampton Road,2020-04-16 08:18:58,2020-04-16 08:15:03,out,1
19643_490000130KE_2020-04-16_out_2,Knightsbridge Station  / Harrods,2020-04-16 08:21:10,2020-04-16 08:19:06,out,1
19405_490G00003399_2020-04-16_in_2,Portobello and Golborne Market,2020-04-16 08:15:30,2020-04-16 08:07:31,in,1
11808_490012055N_2020-04-16_in_2,Sheffield Terrace,2020-04-16 08:19:21,2020-04-16 08:18:12,in,1
11744_490011822W_2020-04-16_in_2,Knightsbridge Barracks,2020-04-16 08:18:40,2020-04-16 08:18:20,in,1
19643_490000119M_2020-04-16_out_2,Hyde Park Corner Station,2020-04-16 08:23:44,2020-04-16 08:14:47,out,1
10271_490014728S_2020-04-16_in_2,Wilton Street,2020-04-16 08:22:26,2020-04-16 07:59:41,in,1
19405_490005139C_2020-04-16_in_2,Chesterton Road,2020-04-16 08:17:55,2020-04-16 08:14:44,in,1
11808_490G00008288_2020-04-16_in_2,Kensington Church Street / Holland St,2020-04-16 08:18:31,2020-04-16 08:14:54,in,1
11484_490003619M_2020-04-16_out_2,Barlby Road,2020-04-16 08:14:37,2020-04-16 08:15:03,out,1
11808_490011761M_2020-04-16_in_2,Kensington Palace,2020-04-16 08:17:20,2020-04-16 08:15:11,in,1
11744_490006691W_2020-04-16_in_2,Exhibition Road,2020-04-16 08:19:40,2020-04-16 08:18:30,in,1
11484_490000167K_2020-04-16_out_2,Palace Gardens Terr / Notting Hill Gte,2020-04-16 08:21:59,2020-04-16 08:14:38,out,1
11484_490012550S_2020-04-16_out_2,Chepstow Villas,2020-04-16 08:20:23,2020-04-16 08:11:12,out,1
19643_490G00119S_2020-04-16_out_2,Hyde Park Corner,2020-04-16 08:24:13,2020-04-16 07:59:41,out,1
19643_490G00011822_2020-04-16_out_2,Rutland Gardens,2020-04-16 08:20:19,2020-04-16 08:18:52,out,1
19669_490003256N_2020-04-16_out_2,All Souls Avenue,2020-04-16 08:18:52,2020-04-16 08:15:04,out,1
11484_490G00003399_2020-04-16_out_2,Portobello and Golborne Market,2020-04-16 08:19:46,2020-04-16 08:19:10,out,1
19669_490G00012622_2020-04-16_out_2,Station Terrace,2020-04-16 08:20:34,2020-04-16 08:18:38,out,1
11484_490008898F_2020-04-16_out_2,St Charles Square,2020-04-16 08:15:03,2020-04-16 08:14:29,out,1
11744_490000119M_2020-04-16_in_2,Hyde Park Corner Station,2020-04-16 08:16:56,2020-04-16 07:48:49,in,1
19669_490004737S_2020-04-16_out_2,Kensal House,2020-04-16 08:28:48,2020-04-16 08:27:04,out,1
19669_490003619M_2020-04-16_out_2,Barlby Road,2020-04-16 08:26:11,2020-04-16 07:59:31,out,1
19668_490G00014088_2020-04-16_out_1,Villiers Road,2020-04-16 08:24:51,2020-04-16 07:59:42,out,1
11808_490007860N_2020-04-16_in_2,Kilburn Lane / Harrow Road,2020-04-16 08:31:27,2020-04-16 08:02:45,in,1
11808_490000131A_2020-04-16_in_2,Ladbroke Grove Station,2020-04-16 08:26:20,2020-04-16 07:58:44,in,1
19405_490010521N_2020-04-16_in_2,Okehampton Road,2020-04-16 08:25:29,2020-04-16 08:24:25,in,1
19405_490003256N_2020-04-16_in_2,All Souls Avenue,2020-04-16 08:26:52,2020-04-16 08:26:55,in,1
11808_490003583S_2020-04-16_in_2,Banister Road,2020-04-16 08:33:01,2020-04-16 08:29:28,in,1
19669_490005139C_2020-04-16_out_2,Chesterton Road,2020-04-16 08:31:14,2020-04-16 08:24:26,out,1
19669_490007860S_2020-04-16_out_2,Harrow Road / Kilburn Lane,2020-04-16 08:26:43,2020-04-16 08:24:35,out,1
11484_490011761M_2020-04-16_out_2,Kensington Palace,2020-04-16 08:27:16,2020-04-16 08:26:54,out,1
11484_490G00019923_2020-04-16_out_2,Queen's Gate,2020-04-16 08:28:57,2020-04-16 08:27:04,out,1
